ADP,Admissão,Desligamento,Desligado?,Iniciativa Desligamento,Tempo de Casa,Cod.Cargo,Cargo,Cod.Cargo Admissão,Cargo Admissão,CC,Area,Diretoria,Estado Civil,Educação,Idade Atual/ Desligamento,Idade na Admissão,Sexo,Banda,Nivel,Hora Extra 2016,Hora Negativa 2016,Ad. Noturno 2016,Absenteísmo 2016,Hora Extra 2017,Hora Negativa 2017,Ad. Noturno 2017,Absenteísmo 2017,2012/13 Rating,2012/13 Goal Achievement,2013/14 Rating,2013/14 Goal Achievement,2014/15 Rating,2014/15 Goal Achievement,2015/16 Rating,2015/16 Goal Achievement,2016/17 Rating,2016/17 Goal Achievement,AUMENTO 2012,AUMENTO 2013,AUMENTO 2014,AUMENTO 2015,AUMENTO 2016,AUMENTO 2017,DISSIDIO 2012,DISSIDIO 2013,DISSIDIO 2014,DISSIDIO 2015,DISSIDIO 2016,DISSIDIO 2017,MERITO 2012,MERITO 2013,MERITO 2014,MERITO 2015,MERITO 2016,MERITO 2017,PROMOÇÃO 2012,PROMOÇÃO 2013,PROMOÇÃO 2014,PROMOÇÃO 2015,PROMOÇÃO 2016,PROMOÇÃO 2017,PROMOVIDO
551,4/11/2016,          ,N,,2.7,755,GERENTE,755,GERENTE,1220,Engineering,Operations,SOLTEIRO,SUPERIOR COMPLETO,32,30.7342465753425,H,600,SR Mgmt & Experts,,,,0,,,,0,,,,,,,,,Q,110.1,,,,,,,,,,,Y,,,,,,,Y,,,,,,,0
552,4/11/2016,7/4/2017,Y,Funcionário,1.2,891,ANALISTA JR,891,ANALISTA JR,1280,Service Delivery,Operations,SOLTEIRO,SUPERIOR COMPLETO,38.2821917808219,37.0520547945206,M,200,Entry Level,3.81666666666667,0,0,0.999999999999999,0,18.7833333333333,0,0,,,,,,,,,D,97.8,,,,,,,,,,,Y,,,,,,,,,,,,,,0
553,4/11/2016,          ,N,,2.7,891,ANALISTA JR,891,ANALISTA JR,1280,Service Delivery,Operations,SOLTEIRO,SUPERIOR COMPLETO,29,28.2904109589041,H,200,Entry Level,1.21666666666667,0,0,0,1.23333333333333,0.083333333333333,0,0,,,,,,,,,Q,100.8,,,,,,,,,,,Y,,,,,,,,,,,,,,0
554,4/20/2016,          ,N,,2.7,953,GERENTE SR,953,GERENTE SR,1012,FP&A,Finance,CASADO,SUPERIOR COMPLETO,33,31.7561643835616,H,600,SR Mgmt & Experts,,,,0,,,,0,,,,,,,,,E,119.3,,,,,,,,,,,,,,,,,,Y,,,,,,,0
555,4/20/2016,          ,N,,2.7,896,GERENTE SR,896,GERENTE SR,1010,Accounting & Tax,Finance,CASADO,MESTRADO                           ,49,48.5123287671233,H,650,SR Mgmt & Experts,,,,0,,,,0,,,,,,,,,Q,111.3,,,,,,,,,,,,,,,,,,,,,,,,,0
556,5/9/2016,          ,N,,2.6,950,ANALISTA SR,950,ANALISTA SR,1220,Engineering,Operations,SOLTEIRO,SUPERIOR COMPLETO,30,29.3123287671233,H,300,Coord & Exp.Professionals,7.35,0,1.91666666666667,0,70.4,0,2.56666666666667,0,,,,,,,,,Q,107.3,,,,,,Y,,,,,,,,,,,,Y,,,,,,,0
557,5/16/2016,          ,N,,2.6,864,ANALISTA PL,864,ANALISTA PL,1017,Business Analysis,Finance,SOLTEIRO,SUPERIOR COMPLETO,27,26.4849315068493,H,200,Entry Level,89.2166666666667,0,6.26666666666667,0,73.2666666666667,0,5.86666666666667,0,,,,,,,,,E,110.3,,,,,,,,,,,,,,,,,,Y,,,,,,,0
558,5/23/2016,          ,N,,2.6,1047,GERENTE SR,1047,GERENTE SR,1040,HR,HR & Facilities,CASADO,PÓS GRADUAÇÃO                      ,44,43.1205479452055,M,600,SR Mgmt & Experts,,,,0,,,,0,,,,,,,,,Q,103.6,,,,,,,,,,,,,,,,,,,,,,,,,0
559,6/7/2016,          ,N,,2.6,744,ANALISTA PL,744,ANALISTA PL,1051,IT - Infra,IT,CASADO,PÓS GRADUAÇÃO                      ,41,39.8849315068493,H,200,Entry Level,49.15,0,0,0,93.15,0,0,0,,,,,,,,,D,102,,,,,,,,,,,,,,,,,,,,,,,,,0
560,6/13/2016,          ,N,,2.6,889,ASSISTENTE,889,ASSISTENTE,1041,Facilities,HR & Facilities,SOLTEIRO,ENSINO MÉDIO COMPLETO,36,35.5315068493151,M,100,Entry Level,,,,0,,,,0,,,,,,,,,Q,102.8,,,,,Y,,,,,,,,,,,,,,,,,,,,0
561,7/1/2016,          ,N,,2.5,879,ASSISTENTE,879,ASSISTENTE,1220,Engineering,Operations,SOLTEIRO,SUPERIOR COMPLETO,23,22.8383561643836,H,200,Entry Level,0.333333333333333,4.08333333333333,1.26666666666667,0,0.666666666666667,6.71666666666667,0,0,,,,,,,,,Q,101.5,,,,,,,,,,,,,,,,,,,,,,,,,0
562,7/1/2016,          ,N,,2.5,1050,GERENTE SR,1050,GERENTE SR,1021,Business Intelligence,Business Intelligence,CASADO,SUPERIOR COMPLETO,56,55.4575342465753,H,600,SR Mgmt & Experts,,,,0,,,,0,,,,,,,,,E,112.6,,,,,,,,,,,,,,,,,,,,,,,,,0
563,7/4/2016,          ,N,,2.5,1049,ESPECIALISTA,1049,ESPECIALISTA,1015,Accounts Receivables,Finance,CASADO,PÓS GRADUAÇÃO                      ,33,32.1013698630137,M,400,Middle Mgmt & Exp.Professionals,15.5833333333333,0,0,0,4.18333333333333,0.2,0,0,,,,,,,,,Q,105.8,,,,,,,,,,,,,,,,,,,,,,,,,0
564,8/1/2016,          ,N,,2.4,1031,ANALISTA JR,1031,ANALISTA JR,1008,Renegotiation,Real Estate,CASADO,SUPERIOR COMPLETO,35,34.0054794520548,M,200,Entry Level,16.6333333333333,0,0,10,18.6166666666667,0,0,0,,,,,,,,,Q,99.8,,,,,,,,,,,,,,,,,,,,,,,,,0
565,9/5/2016,          ,N,,2.3,1031,ANALISTA JR,1031,ANALISTA JR,1008,Renegotiation,Real Estate,SOLTEIRO,PÓS GRADUAÇÃO                      ,33,32.7150684931507,M,200,Entry Level,0.666666666666667,0.55,0,0,1.46666666666667,1.16666666666667,0,0,,,,,,,,,Q,99.8,,,,,,,,,,,,,,,,,,,,,,,,,0
566,9/12/2016,          ,N,,2.3,1031,ANALISTA JR,1031,ANALISTA JR,1009,Rooftop Management,Real Estate,SOLTEIRO,SUPERIOR COMPLETO,31,30.1205479452055,M,200,Entry Level,15.2333333333333,0,0,0,48.3666666666667,0,0,0,,,,,,,,,Q,104.3,,,,,,,,,,,,,,,,,,,,,,,,,0
567,9/12/2016,          ,N,,2.3,1051,GERENTE,1051,GERENTE,1051,IT - Infra,IT,CASADO,PÓS GRADUAÇÃO                      ,47,46.5698630136986,H,500,Middle Mgmt & Exp.Professionals,,,,0,,,,0,,,,,,,,,Q,95,,,,,,,,,,,,,,,,,,Y,,,,,,,0
568,9/12/2016,          ,N,,2.3,927,ANALISTA JR,927,ANALISTA JR,1270,Quality Control & Projects,Operations,SOLTEIRO,SUPERIOR COMPLETO,27,26.3095890410959,H,200,Entry Level,19.7166666666667,0,0,0,17.4,0,0,0,,,,,,,,,Q,94.2,,,,,,,,,,,,,,,,,,,,,,,,,0
569,10/10/2016,          ,N,,2.2,805,COORDENADOR,805,COORDENADOR,1012,FP&A,Finance,SOLTEIRO,SUPERIOR COMPLETO,28,27.9315068493151,H,400,Middle Mgmt & Exp.Professionals,0.483333333333333,0.933333333333333,0,0,34.9333333333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
570,10/17/2016,          ,N,,2.2,650,ASSISTENTE,650,ASSISTENTE,1014,Purchasing,Finance,SOLTEIRO,SUPERIOR COMPLETO,21,20.3013698630137,H,100,Entry Level,18.0833333333333,0,0,19,109.516666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
571,11/1/2016,          ,N,,2.2,1053,DIRETORIA,1053,DIRETORIA,1120,Strategy & New Products,Strategy & New Products,CASADO,SUPERIOR COMPLETO,48,47.586301369863,H,750,Organizational Leaders,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
572,12/5/2016,          ,N,,2.1,713,ANALISTA SR,713,ANALISTA SR,1014,Purchasing,Finance,CASADO,SUPERIOR COMPLETO,40,39.2958904109589,H,300,Coord & Exp.Professionals,1.65,0,0,0,58.0833333333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
573,12/19/2016,          ,N,,2.0,1056,DIRETORIA,1056,DIRETORIA,1100,Sales,Sales,CASADO,SUPERIOR COMPLETO,45,44.6986301369863,H,750,Organizational Leaders,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
574,2/6/2017,          ,N,,1.9,930,ANALISTA PL,930,ANALISTA PL,1231,Reinforcement,Operations,CASADO,SUPERIOR COMPLETO,40,39.8,M,200,Entry Level,,,,,0.333333333333333,3.43333333333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
575,2/20/2017,          ,N,,1.9,704,ANALISTA JR,704,ANALISTA JR,1220,Engineering,Operations,CASADO,SUPERIOR COMPLETO,30,29.5424657534247,H,200,Entry Level,,,,,31.3833333333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
576,2/20/2017,          ,N,,1.9,799,ANALISTA PL,799,ANALISTA PL,1012,FP&A,Finance,SOLTEIRO,SUPERIOR COMPLETO,30,30.4794520547945,H,300,Coord & Exp.Professionals,,,,,53.3333333333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
577,3/6/2017,          ,N,,1.8,903,ANALISTA PL,903,ANALISTA PL,1040,HR,HR & Facilities,SOLTEIRO,SUPERIOR COMPLETO,30,30.0931506849315,M,200,Entry Level,,,,,44.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
578,3/9/2017,          ,N,,1.8,823,ANALISTA JR,823,ANALISTA JR,1016,Lease Abstraction,Finance,SOLTEIRO,SUPERIOR COMPLETO,23,23.0876712328767,M,200,Entry Level,,,,,81.05,0,15.5333333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
579,3/9/2017,          ,N,,1.8,799,ANALISTA PL,799,ANALISTA PL,1012,FP&A,Finance,SOLTEIRO,SUPERIOR COMPLETO,30,29.5534246575342,H,300,Coord & Exp.Professionals,,,,,18.2333333333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
580,4/3/2017,          ,N,,1.7,1072,ANALISTA SR,1072,ANALISTA SR,1021,Business Intelligence,Business Intelligence,SEPARADO,SUPERIOR COMPLETO,30,30.2876712328767,H,300,Coord & Exp.Professionals,,,,,25.75,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
581,4/3/2017,          ,N,,1.7,909,ANALISTA PL,909,ANALISTA PL,1220,Engineering,Operations,SOLTEIRO,SUPERIOR COMPLETO,46,45.7205479452055,H,300,Coord & Exp.Professionals,,,,,21.45,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
582,5/2/2017,          ,N,,1.7,808,ASSISTENTE,808,ASSISTENTE,1000,Administrative,Administrative,CASADO,SUPERIOR COMPLETO,35,34.7479452054795,M,200,Entry Level,,,,,13.0833333333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
583,5/2/2017,          ,N,,1.7,858,ANALISTA SR,858,ANALISTA SR,1017,Business Analysis,Finance,SOLTEIRO,SUPERIOR COMPLETO,30,29.786301369863,H,400,Middle Mgmt & Exp.Professionals,,,,,16.3666666666667,0,0.116666666666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
584,5/2/2017,          ,N,,1.7,811,ASSISTENTE,811,ASSISTENTE,1250,Maintenance,Operations,CASADO,ENSINO MÉDIO COMPLETO,33,32.8767123287671,M,100,Entry Level,,,,,0.75,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
585,5/2/2017,          ,N,,1.7,778,ASSISTENTE,778,ASSISTENTE,1250,Maintenance,Operations,CASADO,TÉCNICO COMPLETO                   ,39,39.0657534246575,H,100,Entry Level,,,,,18.7833333333333,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
586,5/3/2017,          ,N,,1.7,1074,ASSISTENTE,1074,ASSISTENTE,1012,FP&A,Finance,SOLTEIRO,SUPERIOR COMPLETO,21,21.6,M,200,Entry Level,,,,,20.9666666666667,0,0,0,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,0
587,5/3/2017,          ,N,,1.7,749,ASSISTENTE,749,ASSISTENTE,1231,Reinforcement,Operations,SOLTEIRO,SUPERIOR COMPLETO,20,19.7232876712329,M,100,Entry Level,,,,,0.6,3.88333333333333,0,1,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,0
588,5/8/2017,          ,N,,1.6,1073,GERENTE,1073,GERENTE,1120,Strategy & New Products,Strategy & New Products,CASADO,SUPERIOR COMPLETO,38,38.3972602739726,H,600,SR Mgmt & Experts,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
589,5/19/2017,          ,N,,1.6,1081,ESPECIALISTA,1081,ESPECIALISTA,1250,Maintenance,Operations,CASADO,SUPERIOR COMPLETO,56,56.2986301369863,H,300,Coord & Exp.Professionals,,,,,1.41666666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
590,5/19/2017,          ,N,,1.6,650,ASSISTENTE,650,ASSISTENTE,1030,Legal,Legal,SOLTEIRO,SUPERIOR COMPLETO,19,18.9424657534247,M,100,Entry Level,,,,,2.11666666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
591,5/19/2017,          ,N,,1.6,834,ASSISTENTE,834,ASSISTENTE,1032,Licensing,Legal,SOLTEIRO,SUPERIOR COMPLETO,21,21.3369863013699,H,100,Entry Level,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
592,5/22/2017,          ,N,,1.6,1082,GERENTE,1082,GERENTE,1120,Strategy & New Products,Strategy & New Products,SOLTEIRO,SUPERIOR COMPLETO,33,32.8958904109589,H,600,SR Mgmt & Experts,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
593,6/5/2017,          ,N,,1.6,1037,GERENTE,1037,GERENTE,1100,Sales,Sales,CASADO,PÓS GRADUAÇÃO                      ,51,50.8191780821918,H,650,SR Mgmt & Experts,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
594,6/12/2017,          ,N,,1.6,949,ANALISTA SR,949,ANALISTA SR,1010,Accounting & Tax,Finance,CASADO,SUPERIOR COMPLETO,37,37.4438356164384,M,300,Coord & Exp.Professionals,,,,,6.38333333333333,0.816666666666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
595,6/19/2017,          ,N,,1.5,1083,ESPECIALISTA,1083,ESPECIALISTA,1030,Legal,Legal,SOLTEIRO,SUPERIOR COMPLETO,42,42.427397260274,H,500,Middle Mgmt & Exp.Professionals,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
596,8/1/2017,          ,N,,1.4,1076,ASSISTENTE,1076,ASSISTENTE,1003,Real Estate,Real Estate,SOLTEIRO,ENSINO MÉDIO COMPLETO,25,25.4465753424658,M,100,Entry Level,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
597,8/1/2017,          ,N,,1.4,1084,GERENTE,1084,GERENTE,1100,Sales,Sales,CASADO,SUPERIOR COMPLETO,44,43.9671232876712,M,500,Middle Mgmt & Exp.Professionals,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2001,10/1/2001,4/28/2006,Y,Empregador ,4.6,680,SUPERVISOR,680,SUPERVISOR,1010,Accounting & Tax,Finance,SOLTEIRO,PÓS GRADUAÇÃO                      ,32.2356164383562,27.6602739726027,H,200,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2003,10/1/2001,12/3/2001,Y,Empregador ,0.2,535,GERENTE,535,GERENTE,1010,Accounting & Tax,Finance,CASADO,PÓS GRADUAÇÃO                      ,40.7561643835617,40.5835616438356,M,500,Middle Mgmt & Exp.Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2004,10/1/2001,8/13/2002,Y,Funcionário,0.9,597,ANALISTA PL,597,ANALISTA PL,1010,Accounting & Tax,Finance,CASADO,SUPERIOR COMPLETO,27.3643835616438,26.4986301369863,M,200,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2006,10/1/2001,8/15/2005,Y,Empregador ,3.9,643,GERENTE,643 ,GERENTE,1010,Accounting & Tax,Finance,CASADO,PÓS GRADUAÇÃO                      ,37.1890410958904,33.3150684931507,H,600,SR Mgmt & Experts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2007,10/1/2001,9/30/2002,Y,Empregador ,1.0,545,DIRETORIA,545,DIRETORIA,1010,Accounting & Tax,Finance,CASADO,PÓS GRADUAÇÃO                      ,47.8027397260274,46.8054794520548,H,700,Organizational Leaders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2011,10/1/2001,11/19/2001,Y,Empregador ,0.1,651,ANALISTA PL,651,ANALISTA PL,9,Implementation,Operations,CASADO,SUPERIOR COMPLETO,30.2684931506849,30.1342465753425,M,200,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2013,10/1/2001,5/18/2007,Y,Empregador ,5.6,656,COORDENADOR,656,COORDENADOR,1050,IT -Infra,IT,SOLTEIRO,SUPERIOR COMPLETO,55.8246575342466,50.1945205479452,M,300,Coord & Exp.Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2016,10/1/2001,3/23/2007,Y,Funcionário,5.5,655,GERENTE,655,GERENTE,9,Implementation,Operations,SOLTEIRO,SUPERIOR COMPLETO,29.2465753424658,23.7698630136986,H,400,Middle Mgmt & Exp.Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2017,10/1/2001,8/12/2002,Y,Empregador ,0.9,647,GERENTE,647,GERENTE,9,Implementation,Operations,CASADO,SUPERIOR COMPLETO,57.013698630137,56.1506849315069,H,500,Middle Mgmt & Exp.Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018,10/1/2001,8/12/2002,Y,Empregador ,0.9,648,ESPECIALISTA,648,ESPECIALISTA,9,Implementation,Operations,CASADO,SUPERIOR COMPLETO,31.7123287671233,30.8493150684931,H,400,Middle Mgmt & Exp.Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019,10/1/2001,12/14/2001,Y,Empregador ,0.2,646,COORDENADOR,646,COORDENADOR,1121,Latam,Latam,CASADO,SUPERIOR COMPLETO,30.0054794520548,29.8027397260274,H,300,Coord & Exp.Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020,10/1/2001,6/3/2002,Y,Empregador ,0.7,649,ANALISTA PL,649,ANALISTA PL,1121,Latam,Latam,CASADO,SUPERIOR COMPLETO,27.5205479452055,26.8493150684932,M,200,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2021,10/1/2001,11/19/2001,Y,Empregador ,0.1,649,ANALISTA PL,649,ANALISTA PL,8,Implementation,Operations,CASADO,SUPERIOR COMPLETO,22.813698630137,22.6794520547945,H,200,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2022,10/1/2001,11/19/2001,Y,Empregador ,0.1,649,ANALISTA PL,649,ANALISTA PL,8,Implementation,Operations,CASADO,SUPERIOR COMPLETO,25.0438356164384,24.9095890410959,M,200,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,10/1/2001,11/19/2001,Y,Empregador ,0.1,641,SUPERVISOR,641,SUPERVISOR,9,Implementation,Operations,SOLTEIRO,ENSINO MÉDIO COMPLETO,41.8849315068493,41.7506849315068,H,200,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2025,10/1/2001,8/30/2002,Y,Funcionário,0.9,623,DIRETORIA,623,DIRETORIA,1010,Accounting & Tax,Finance,CASADO,SUPERIOR COMPLETO,39.7123287671233,38.8,M,800,Organizational Leaders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2027,10/1/2001,11/19/2001,Y,Empregador ,0.1,653,GERENTE,653,GERENTE,1050,IT -Infra,IT,CASADO,PÓS GRADUAÇÃO                      ,46.7315068493151,46.5972602739726,H,600,SR Mgmt & Experts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2032,10/1/2001,1/16/2002,Y,Funcionário,0.3,661,ANALISTA PL,661,ANALISTA PL,1100,Sales,Sales,CASADO,PÓS GRADUAÇÃO                      ,24.5808219178082,24.2876712328767,M,200,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2034,10/1/2001,11/19/2001,Y,Empregador ,0.1,611,COORDENADOR,611,COORDENADOR,9,Implementation,Operations,CASADO,SUPERIOR COMPLETO,25.8876712328767,25.7534246575342,M,300,Coord & Exp.Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2035,10/1/2001,11/19/2001,Y,Empregador ,0.1,520,ASSISTENTE,520,ASSISTENTE,1040,HR,HR & Facilities,SOLTEIRO,SUPERIOR COMPLETO,25.8958904109589,25.7616438356164,M,100,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2036,10/1/2001,5/2/2003,Y,Empregador ,1.6,622,ANALISTA PL,622,ANALISTA PL,1010,Accounting & Tax,Finance,CASADO,PÓS GRADUAÇÃO                      ,29.5315068493151,27.9479452054795,M,200,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2038,2/1/2002,9/10/2004,Y,Empregador ,2.6,668,COORDENADOR,668,COORDENADOR,1050,IT -Infra,IT,CASADO,SUPERIOR COMPLETO,30.3205479452055,27.7123287671233,M,300,Coord & Exp.Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2039,2/18/2002,5/13/2005,Y,Funcionário,3.2,661,ANALISTA PL,661,ANALISTA PL,1100,Sales,Sales,CASADO,SUPERIOR COMPLETO,29.3041095890411,26.0712328767123,M,200,Entry Level,,,,,,,,,E,,E,98.2,E,119.6,E,106.8,Q,102.8,,,,,,,,,,,,,,,,,,,,,,,,,0
2040,8/27/2002,9/5/2002,Y,Funcionário,0.0,671,ASSISTENTE,671,ASSISTENTE,1010,Accounting & Tax,Finance,SOLTEIRO,PÓS GRADUAÇÃO                      ,27.5890410958904,27.5643835616438,M,100,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2046,12/2/2002,1/9/2004,Y,Empregador ,1.1,520,ASSISTENTE,520,ASSISTENTE,1040,HR,HR & Facilities,SOLTEIRO,ENSINO MÉDIO COMPLETO,24.227397260274,23.1232876712329,M,100,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2048,6/19/2001,3/16/2007,Y,Funcionário,5.7,676,DIRETORIA,676,DIRETORIA,1040,HR,HR & Facilities,SOLTEIRO,SUPERIOR COMPLETO,58.6493150684932,52.9068493150685,H,650,Organizational Leaders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2049,6/19/2001,3/23/2007,Y,Funcionário,5.8,678,DIRETORIA,678,DIRETORIA,1230,Implementation,Operations,CASADO,SUPERIOR COMPLETO,37.4493150684931,31.6876712328767,M,700,Organizational Leaders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2062,10/11/2005,2/5/2007,Y,Funcionário,1.3,597,ANALISTA PL,597,ANALISTA PL,1010,Accounting & Tax,Finance,SEPARADO,SUPERIOR COMPLETO,27.0904109589041,25.7698630136986,H,200,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2066,1/1/2007,6/26/2007,Y,Funcionário,0.5,691,DIRETORIA,691,DIRETORIA,1010,Accounting & Tax,Finance,CASADO,SUPERIOR COMPLETO,44.5369863013699,44.0547945205479,M,800,Organizational Leaders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
